timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-16T21:55:58Z;pqc_client;0.00%;9.262MiB / 7.751GiB;0.12%;3.94MB / 1.73MB;6.21MB / 22.8MB;1
2026-05-16T21:55:58Z;pqc_client_2;0.00%;7.148MiB / 7.751GiB;0.09%;3.94MB / 1.73MB;524kB / 22.5MB;1
2026-05-16T21:55:58Z;pqc_client_3;11.19%;7.227MiB / 7.751GiB;0.09%;3.57MB / 1.57MB;1.56MB / 20.7MB;1
2026-05-16T21:55:58Z;pqc_client_4;0.00%;6.41MiB / 7.751GiB;0.08%;3.56MB / 1.56MB;0B / 20.2MB;1
2026-05-16T21:55:58Z;pqc_client_5;0.00%;6.691MiB / 7.751GiB;0.08%;3.56MB / 1.56MB;532kB / 20MB;1
2026-05-16T21:55:58Z;pqc_client_6;0.00%;10.98MiB / 7.751GiB;0.14%;3.56MB / 1.56MB;10.3MB / 19.9MB;1
2026-05-16T21:55:58Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;9.67MB / 22.2MB;15.6MB / 0B;2
2026-05-16T21:55:58Z;pqc_monitor;0.06%;9.262MiB / 7.751GiB;0.12%;31.9MB / 31.8MB;15.2MB / 74.7MB;2
2026-05-16T21:56:02Z;pqc_client;0.00%;9.262MiB / 7.751GiB;0.12%;3.94MB / 1.73MB;6.21MB / 22.9MB;1
2026-05-16T21:56:02Z;pqc_client_2;0.00%;7.148MiB / 7.751GiB;0.09%;3.94MB / 1.73MB;524kB / 22.6MB;1
2026-05-16T21:56:02Z;pqc_client_3;0.00%;7.227MiB / 7.751GiB;0.09%;3.57MB / 1.57MB;1.56MB / 20.8MB;1
2026-05-16T21:56:02Z;pqc_client_4;0.00%;6.41MiB / 7.751GiB;0.08%;3.56MB / 1.56MB;0B / 20.2MB;1
2026-05-16T21:56:02Z;pqc_client_5;0.00%;6.691MiB / 7.751GiB;0.08%;3.56MB / 1.56MB;532kB / 20MB;1
2026-05-16T21:56:02Z;pqc_client_6;0.00%;10.98MiB / 7.751GiB;0.14%;3.56MB / 1.56MB;10.3MB / 19.9MB;1
2026-05-16T21:56:02Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;9.67MB / 22.2MB;15.6MB / 0B;2
2026-05-16T21:56:02Z;pqc_monitor;0.04%;9.262MiB / 7.751GiB;0.12%;31.9MB / 31.8MB;15.2MB / 74.7MB;2
2026-05-16T21:56:05Z;pqc_client;0.00%;9.262MiB / 7.751GiB;0.12%;3.94MB / 1.73MB;6.21MB / 22.9MB;1
2026-05-16T21:56:05Z;pqc_client_2;0.00%;7.148MiB / 7.751GiB;0.09%;3.94MB / 1.73MB;524kB / 22.6MB;1
2026-05-16T21:56:05Z;pqc_client_3;0.00%;7.227MiB / 7.751GiB;0.09%;3.57MB / 1.57MB;1.56MB / 20.8MB;1
2026-05-16T21:56:05Z;pqc_client_4;0.00%;6.41MiB / 7.751GiB;0.08%;3.56MB / 1.56MB;0B / 20.2MB;1
2026-05-16T21:56:05Z;pqc_client_5;0.00%;6.691MiB / 7.751GiB;0.08%;3.56MB / 1.56MB;532kB / 20.1MB;1
2026-05-16T21:56:05Z;pqc_client_6;0.00%;10.98MiB / 7.751GiB;0.14%;3.56MB / 1.56MB;10.3MB / 19.9MB;1
2026-05-16T21:56:05Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;9.67MB / 22.2MB;15.6MB / 0B;2
2026-05-16T21:56:05Z;pqc_monitor;0.06%;9.262MiB / 7.751GiB;0.12%;31.9MB / 31.8MB;15.2MB / 74.7MB;2
